id,image_path,question,ground_truth,prediction,correct
2208,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z240.png,"What type of primitive is point[7] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
2209,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z60.png,"Which task is associated with point[7] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Teapot, Align Teapot with Cup Opening,False
2210,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z60.png,"What type of primitive is axis[-y] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[-y],False
2211,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z240.png,"Which task is associated with axis[-y] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Teapot, Align Teapot with Cup Opening,False
2212,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z60.png,"What type of primitive is axis[-z] used as in the handle section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[-z],False
2213,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z120.png,"Which task is associated with axis[-z] in handle?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Teapot, Align Teapot with Cup Opening,False
2214,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z240.png,"What type of primitive is point[25] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
2215,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x90_y0_z270.png,"Which task is associated with point[25] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Teapot, Align Teapot with Cup Opening,False
2216,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z240.png,"What type of primitive is point[24] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
2217,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x90_y0_z0.png,"Which task is associated with point[24] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Teapot, Align Teapot with Cup Opening,False
2218,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z300.png,"What type of primitive is axis[-z] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[-z],False
2219,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z120.png,"Which task is associated with axis[-z] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.","Grasp Teapot, Upright Teapot on the Surface", Align Teapot with Cup Opening,False
2220,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z240.png,"What type of primitive is point[25][28] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis,False
2221,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x90_y0_z270.png,"Which task is associated with point[25][28] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Teapot with Cup Opening, Fill with Water, Grasp Lid, Grasp Teapot, Open Lid, Position Lid on Teapot, Pour Liquid, Upright Teapot on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.","Grasp Teapot, Upright Teapot on the Surface", Align Teapot with Cup Opening,False
2222,/home/nips25/vqa/data/result_v3/teapot/teapot_14/render_x135_y0_z120.png,"What type of primitive is axis[+x] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Primary Axis, Axis[+x],False
